"id";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
500;0,9;"Good";"J";"VS2";64;61;2822;6,04;6,03;3,86
503;0,7;"Premium";"E";"VS2";62,6;56;2822;5,71;5,66;3,56
505;0,7;"Good";"E";"SI1";61,4;64;2822;5,71;5,66;3,49
507;0,7;"Ideal";"D";"SI1";61,8;56;2822;5,73;5,63;3,51
509;0,7;"Premium";"F";"VS2";60,6;58;2822;5,8;5,72;3,49
510;0,7;"Ideal";"D";"SI1";61,4;54;2822;5,75;5,71;3,52
511;0,79;"Very Good";"D";"SI2";62,8;59;2823;5,86;5,9;3,69
512;0,9;"Good";"I";"SI1";63,8;57;2823;6,06;6,13;3,89
513;0,71;"Premium";"E";"VS2";62,3;58;2823;5,71;5,66;3,54
514;0,61;"Ideal";"E";"VVS2";61,3;54;2823;5,51;5,59;3,4
515;0,9;"Fair";"H";"SI2";65,8;54;2823;6,05;5,98;3,96
516;0,71;"Ideal";"E";"SI1";60,5;56;2823;5,77;5,73;3,47
517;0,71;"Premium";"D";"VS2";61,2;59;2824;5,74;5,69;3,5
518;0,77;"Ideal";"I";"VVS2";62,1;57;2824;5,84;5,86;3,63
519;0,74;"Good";"E";"VS1";63,1;58;2824;5,73;5,75;3,62
521;0,82;"Premium";"E";"SI2";60,8;60;2824;6,05;6,03;3,67
523;0,83;"Premium";"H";"SI1";60;59;2825;6,08;6,05;3,64
524;0,73;"Very Good";"G";"VS1";62;57;2825;5,75;5,8;3,58
527;0,91;"Fair";"H";"SI2";61,3;67;2825;6,24;6,19;3,81
528;0,73;"Premium";"E";"VS1";62,6;60;2826;5,75;5,68;3,58
529;0,7;"Good";"E";"VS1";57,2;59;2826;5,94;5,88;3,38
530;0,9;"Premium";"I";"SI2";62,2;59;2826;6,11;6,07;3,79
532;0,7;"Very Good";"D";"VS2";63,3;56;2826;5,6;5,58;3,54
533;0,7;"Premium";"E";"VS1";59,4;61;2826;5,78;5,74;3,42
534;0,9;"Very Good";"I";"SI2";63,5;56;2826;6,17;6,07;3,88
535;0,78;"Premium";"F";"SI1";60,8;60;2826;5,97;5,94;3,62
536;0,96;"Ideal";"F";"I1";60,7;55;2826;6,41;6,37;3,88
537;0,7;"Very Good";"D";"SI1";62,3;59;2827;5,67;5,7;3,54
540;0,7;"Ideal";"H";"VVS1";61,6;57;2827;5,69;5,74;3,52
541;0,7;"Ideal";"H";"VVS1";62,3;55;2827;5,66;5,7;3,54
543;1,01;"Premium";"H";"SI2";61,6;61;2828;6,39;6,31;3,91
544;0,72;"Premium";"F";"VS1";62,2;58;2829;5,75;5,7;3,56
545;0,8;"Good";"E";"SI2";63,7;54;2829;5,91;5,87;3,75
548;0,75;"Premium";"E";"SI2";61,9;57;2829;5,88;5,82;3,62
550;0,71;"Very Good";"E";"VS2";62,7;59;2830;5,65;5,7;3,56
551;0,77;"Very Good";"H";"SI1";61,7;56;2830;5,84;5,89;3,62
554;0,53;"Ideal";"F";"VVS1";61,8;57;2830;5,16;5,19;3,2
555;0,8;"Ideal";"I";"VS2";62,1;54,4;2830;5,94;5,99;3,7
556;0,9;"Premium";"G";"SI1";60,6;62;2830;6,21;6,13;3,74
557;0,76;"Very Good";"E";"SI2";60,8;60;2831;5,89;5,98;3,61
558;0,72;"Ideal";"E";"SI1";62,3;57;2831;5,7;5,76;3,57
560;0,72;"Premium";"E";"SI1";62,1;58;2831;5,73;5,76;3,57
561;0,79;"Ideal";"G";"SI1";61,8;56;2831;5,93;5,91;3,66
562;0,72;"Very Good";"F";"VS2";62,5;58;2832;5,71;5,75;3,58
563;0,91;"Very Good";"I";"SI2";62,8;61;2832;6,15;6,18;3,87
564;0,71;"Premium";"G";"VVS2";62,1;57;2832;5,75;5,65;3,54
565;0,81;"Premium";"G";"SI1";63;60;2832;5,87;5,81;3,68
566;0,82;"Ideal";"H";"SI1";62,5;57;2832;5,91;5,97;3,71
569;0,8;"Very Good";"I";"VS2";62;58;2833;5,86;5,95;3,66
570;0,56;"Very Good";"E";"IF";61;59;2833;5,28;5,34;3,24
571;0,7;"Very Good";"D";"VS2";59,6;61;2833;5,77;5,8;3,45
572;0,7;"Ideal";"D";"VS2";61;57;2833;5,74;5,76;3,51
573;0,61;"Ideal";"F";"VVS2";61,7;55;2833;5,45;5,48;3,37
575;0,7;"Ideal";"F";"SI1";60,7;57;2833;5,73;5,75;3,49
576;0,8;"Ideal";"G";"VS2";62,2;56;2834;5,94;5,87;3,67
578;0,51;"Very Good";"D";"VVS1";59,9;58;2834;5,16;5,19;3,1
579;0,53;"Ideal";"F";"VVS1";61,4;57;2834;5,2;5,23;3,2
581;0,9;"Very Good";"J";"SI1";63,4;54;2834;6,17;6,14;3,9
584;0,73;"Ideal";"F";"VS1";61,2;56;2835;5,89;5,81;3,58
585;0,63;"Ideal";"F";"VVS2";61,9;57;2835;5,47;5,51;3,4
586;0,7;"Ideal";"E";"VS2";61,5;54;2835;5,7;5,75;3,52
588;0,72;"Ideal";"E";"SI1";61;57;2835;5,78;5,8;3,53
589;0,75;"Premium";"F";"VS2";59,6;59;2835;6,04;5,94;3,57
592;0,7;"Premium";"E";"VS1";62,6;59;2837;5,69;5,66;3,55
593;0,7;"Ideal";"E";"VS1";61,8;56;2837;5,74;5,69;3,53
594;0,71;"Ideal";"F";"SI1";59,8;53;2838;5,86;5,82;3,49
595;0,76;"Very Good";"H";"SI1";60,9;55;2838;5,92;5,94;3,61
596;0,82;"Fair";"F";"SI1";64,9;58;2838;5,83;5,79;3,77
598;0,7;"Premium";"F";"VS2";62,3;58;2838;5,72;5,64;3,54
599;0,7;"Premium";"F";"VS2";61,7;58;2838;5,69;5,63;3,49
601;0,7;"Premium";"F";"VS2";59,4;61;2838;5,83;5,79;3,45
602;0,7;"Very Good";"E";"SI1";63,5;59;2838;5,53;5,49;3,5
603;0,7;"Premium";"F";"VS2";60,9;61;2838;5,71;5,66;3,46
604;0,7;"Premium";"F";"VS2";59,5;58;2838;5,85;5,75;3,45
605;0,7;"Premium";"G";"VS1";63;60;2838;5,64;5,57;3,53
606;0,74;"Very Good";"E";"SI1";60;57;2839;5,85;5,89;3,52
607;0,71;"Ideal";"F";"VS1";61,5;57;2839;5,74;5,71;3,52
610;0,71;"Premium";"F";"VS1";59,1;61;2839;5,84;5,81;3,44
611;0,71;"Premium";"F";"VS1";59;60;2839;5,82;5,8;3,43
612;0,71;"Premium";"F";"VS1";60,5;58;2839;5,75;5,72;3,47
613;0,7;"Ideal";"F";"VS1";62,4;53;2839;5,73;5,71;3,57
615;0,7;"Ideal";"E";"VS2";62,1;54;2839;5,69;5,72;3,54
618;0,71;"Premium";"F";"VS1";59,2;58;2839;5,87;5,82;3,46
620;0,71;"Premium";"F";"VS1";62,7;59;2839;5,7;5,62;3,55
623;0,7;"Ideal";"F";"SI1";61;56;2840;5,75;5,8;3,52
624;0,71;"Premium";"F";"VS2";59,3;56;2840;5,88;5,82;3,47
625;0,92;"Ideal";"D";"SI2";61,9;56;2840;6,27;6,2;3,86
626;0,83;"Premium";"F";"SI2";61,4;59;2840;6,08;6,04;3,72
627;0,7;"Premium";"H";"VVS1";59,2;60;2840;5,87;5,78;3,45
628;0,73;"Premium";"F";"VS2";60,3;59;2841;5,9;5,87;3,55
629;0,71;"Very Good";"D";"VS1";63,4;55;2841;5,69;5,61;3,58
631;0,82;"Ideal";"F";"SI2";61,7;53;2841;6;6,12;3,74
634;0,52;"Ideal";"F";"VVS1";61,2;56;2841;5,19;5,21;3,18
635;1;"Premium";"F";"I1";58,9;60;2841;6,6;6,55;3,87
636;0,95;"Fair";"G";"SI1";66,7;56;2841;6,16;6,03;4,06
637;0,73;"Ideal";"D";"SI1";61,4;57;2841;5,76;5,8;3,55
638;0,73;"Premium";"F";"VS2";59,9;59;2841;5,87;5,77;3,5
646;0,71;"Very Good";"D";"SI1";61,5;58;2843;5,73;5,79;3,54
647;0,73;"Ideal";"G";"VVS2";61,3;57;2843;5,81;5,84;3,57
649;0,72;"Ideal";"E";"VS2";62;57;2843;5,71;5,74;3,55
651;0,71;"Ideal";"G";"VVS2";60,7;57;2843;5,81;5,78;3,52
653;0,7;"Very Good";"E";"VS1";62;59;2844;5,65;5,68;3,51
655;1,01;"Good";"I";"I1";63,1;57;2844;6,35;6,39;4,02
656;0,79;"Ideal";"H";"VS2";62,5;57;2844;5,91;5,93;3,7
657;0,7;"Very Good";"E";"VS2";61,8;59;2845;5,65;5,68;3,5
658;0,7;"Very Good";"E";"VS2";58,9;60;2845;5,83;5,85;3,44
661;0,79;"Ideal";"D";"SI1";61,5;56;2846;5,96;5,91;3,65
662;0,72;"Very Good";"F";"VS1";60,2;59;2846;5,79;5,84;3,5
663;0,73;"Ideal";"H";"VVS2";61,6;56;2846;5,79;5,84;3,58
664;1,01;"Fair";"H";"SI2";65,4;59;2846;6,3;6,26;4,11
667;0,7;"Ideal";"E";"SI1";61,6;57;2846;5,71;5,76;3,53
668;0,7;"Good";"F";"VS2";59,1;61;2846;5,76;5,84;3,43
669;0,77;"Premium";"E";"SI1";62,9;59;2846;5,84;5,79;3,66
670;0,77;"Premium";"G";"VS2";61,3;60;2846;5,91;5,81;3,59
672;0,84;"Very Good";"H";"SI1";61,2;57;2847;6,1;6,12;3,74
675;0,7;"Very Good";"G";"VVS2";62,9;59;2848;5,61;5,68;3,55
678;0,79;"Good";"E";"SI1";64,1;54;2849;5,86;5,84;3,75
680;0,7;"Very Good";"E";"VS2";61;60;2850;5,74;5,77;3,51
682;0,75;"Ideal";"J";"SI1";61,5;56;2850;5,83;5,87;3,6
683;1,2;"Very Good";"H";"I1";63,1;60;2850;6,75;6,67;4,23
684;0,8;"Very Good";"F";"SI1";63,4;57;2851;5,89;5,82;3,71
685;0,66;"Ideal";"D";"VS1";62,1;56;2851;5,54;5,57;3,45
688;0,74;"Ideal";"F";"SI1";61;57;2851;5,85;5,81;3,56
689;0,58;"Very Good";"E";"IF";60,6;59;2852;5,37;5,43;3,27
691;0,74;"Ideal";"G";"SI1";61,3;55;2852;5,85;5,86;3,59
692;0,73;"Ideal";"E";"SI1";62,7;55;2852;5,7;5,79;3,6
695;0,71;"Good";"G";"VS1";63,5;55;2853;5,64;5,66;3,59
696;0,79;"Ideal";"D";"SI2";62,8;57;2853;5,9;5,85;3,69
697;0,79;"Premium";"D";"SI2";60;60;2853;6,07;6,03;3,63
699;0,82;"Premium";"I";"VS1";61,9;58;2853;5,99;5,97;3,7
700;0,78;"Very Good";"H";"VS1";61,9;57,1;2854;5,87;5,95;3,66
701;0,7;"Very Good";"E";"VS1";62,4;56;2854;5,64;5,7;3,54
702;1,12;"Premium";"H";"I1";59,1;61;2854;6,78;6,75;4
705;0,91;"Fair";"J";"VS2";65,4;60;2854;6,04;6;3,94
706;0,91;"Good";"J";"VS2";64,2;58;2854;6,12;6,09;3,92
708;0,7;"Premium";"E";"VS1";58,4;59;2854;5,91;5,83;3,43
710;0,73;"Very Good";"F";"VS2";62,5;57;2855;5,7;5,75;3,58
711;1,03;"Good";"J";"SI1";63,6;57;2855;6,38;6,29;4,03
713;0,98;"Fair";"E";"SI2";53,3;67;2855;6,82;6,74;3,61
715;1;"Fair";"G";"SI2";67,8;61;2856;5,96;5,9;4,02
717;0,6;"Ideal";"F";"VVS2";60,8;57;2856;5,44;5,49;3,32
719;0,97;"Ideal";"F";"I1";60,7;56;2856;6,43;6,41;3,9
720;1;"Fair";"I";"SI1";67,9;62;2856;6,19;6,03;4,15
721;0,26;"Ideal";"E";"VS1";62,3;57;556;4,05;4,08;2,53
722;0,26;"Ideal";"E";"VS1";62,1;56;556;4,09;4,12;2,55
723;0,36;"Ideal";"H";"SI1";61,9;55;556;4,57;4,59;2,83
724;0,34;"Good";"G";"VS2";57,5;61;556;4,6;4,66;2,66
725;0,34;"Good";"E";"SI1";63,3;57;556;4,44;4,47;2,82
728;0,34;"Very Good";"G";"VS2";59,6;62;556;4,54;4,56;2,71
729;0,34;"Ideal";"E";"SI1";62,2;54;556;4,47;4,5;2,79
730;0,32;"Good";"E";"VS2";64,1;54;556;4,34;4,37;2,79
731;0,31;"Ideal";"I";"VVS1";61,6;55;557;4,36;4,41;2,7
732;0,31;"Ideal";"I";"VVS1";61,3;56;557;4,36;4,38;2,68
733;0,31;"Ideal";"I";"VVS1";62,3;54;557;4,37;4,4;2,73
735;0,31;"Ideal";"I";"VVS1";62,7;53;557;4,33;4,35;2,72
737;0,31;"Ideal";"G";"VS2";62,2;53,6;557;4,32;4,35;2,7
739;0,31;"Ideal";"H";"VS1";61,8;54,2;557;4,33;4,37;2,69
740;0,33;"Premium";"G";"SI2";59,4;59;557;4,52;4,5;2,68
741;0,33;"Premium";"F";"SI2";62,3;58;557;4,43;4,4;2,75
742;0,33;"Premium";"G";"SI2";62,6;58;557;4,42;4,4;2,76
743;0,33;"Ideal";"G";"SI2";61,9;56;557;4,45;4,41;2,74
745;0,33;"Premium";"J";"VS1";62,8;58;557;4,41;4,38;2,76
746;0,33;"Premium";"J";"VS1";61,5;61;557;4,46;4,39;2,72
747;0,33;"Ideal";"J";"VS1";62,1;55;557;4,44;4,41;2,75
748;0,33;"Ideal";"I";"SI1";63;57;557;4,39;4,37;2,76
749;0,33;"Good";"I";"SI1";63,6;53;557;4,43;4,4;2,81
750;0,33;"Premium";"I";"SI1";60,4;59;557;4,54;4,5;2,73
752;0,77;"Premium";"F";"SI1";60,8;59;2856;5,92;5,86;3,58
754;0,7;"Good";"E";"VVS2";60,1;63;2857;5,68;5,71;3,42
755;0,9;"Very Good";"G";"SI2";63,1;58;2857;6,08;6,02;3,82
756;0,72;"Ideal";"E";"SI1";62,3;57;2857;5,76;5,7;3,57
758;0,72;"Premium";"E";"SI1";62,1;58;2857;5,76;5,73;3,57
759;0,7;"Ideal";"G";"VVS2";62,1;56;2858;5,63;5,71;3,52
760;0,81;"Very Good";"F";"SI1";61,3;57;2858;6,02;6,05;3,7
762;0,71;"Premium";"E";"VS2";61;60;2858;5,76;5,69;3,49
764;0,71;"Premium";"E";"VS2";61,5;60;2858;5,76;5,68;3,52
765;0,71;"Very Good";"E";"VS2";63,5;59;2858;5,68;5,59;3,58
766;0,92;"Premium";"J";"SI1";62,9;58;2858;6,22;6,18;3,9
767;0,76;"Ideal";"E";"SI1";62,7;54;2858;5,88;5,83;3,67
768;0,73;"Ideal";"D";"SI1";61,5;56;2858;5,84;5,8;3,58
769;0,71;"Premium";"D";"VS2";60,4;62;2858;5,74;5,72;3,46
771;0,9;"Fair";"G";"SI2";64,5;56;2858;6,06;6;3,89
772;0,71;"Fair";"D";"VS2";56,9;65;2858;5,89;5,84;3,34
773;0,7;"Ideal";"D";"VS2";61;57;2859;5,76;5,74;3,51
774;0,7;"Premium";"D";"VS2";62,4;56;2859;5,72;5,66;3,55
775;0,77;"Premium";"F";"VS1";60,9;60;2859;5,91;5,88;3,59
779;0,83;"Premium";"E";"SI2";59,2;60;2859;6,17;6,12;3,64
783;0,71;"Premium";"D";"VS1";62,9;57;2860;5,66;5,6;3,54
784;0,53;"Ideal";"F";"VVS1";61,4;57;2860;5,23;5,2;3,2
785;0,71;"Premium";"D";"SI1";60,7;58;2861;5,95;5,78;3,56
786;0,62;"Ideal";"G";"VVS2";61,6;56;2861;5,45;5,48;3,37
787;0,62;"Ideal";"G";"VVS2";61,6;56;2861;5,48;5,51;3,38
788;0,9;"Premium";"I";"SI1";63;58;2861;6,09;6,01;3,81
791;0,66;"Premium";"D";"VS1";61;58;2861;5,67;5,57;3,43
792;0,7;"Very Good";"D";"SI1";62,5;55;2862;5,67;5,72;3,56
793;0,8;"Very Good";"F";"SI1";62,6;58;2862;5,9;5,92;3,7
794;0,8;"Very Good";"D";"SI2";62,5;59;2862;5,88;5,92;3,69
796;0,71;"Very Good";"F";"VVS1";63,2;60;2862;5,65;5,61;3,56
799;0,79;"Premium";"H";"VS1";60;60;2862;6,07;5,99;3,64
800;0,7;"Premium";"E";"VS2";59,5;59;2862;5,82;5,77;3,45
801;1,22;"Premium";"E";"I1";60,9;57;2862;6,93;6,88;4,21
803;0,73;"Premium";"E";"VS2";62,5;61;2862;5,78;5,64;3,59
804;0,91;"Good";"I";"VS2";64,3;58;2863;6,05;6,09;3,9
806;0,83;"Premium";"G";"SI1";62,3;58;2863;6,01;5,97;3,73
808;0,71;"Premium";"D";"SI1";61;61;2863;5,82;5,75;3,53
810;0,71;"Premium";"D";"SI1";61,7;56;2863;5,8;5,68;3,54
812;0,71;"Premium";"D";"SI1";61,4;58;2863;5,79;5,75;3,54
813;0,71;"Premium";"D";"SI1";60,6;58;2863;5,79;5,77;3,5
814;0,91;"Premium";"J";"SI1";59,5;62;2863;6,4;6,18;3,74
815;0,9;"Premium";"J";"VS2";59,8;62;2863;6,24;6,21;3,72
817;0,71;"Premium";"E";"SI1";59,1;61;2863;5,84;5,8;3,44
818;0,72;"Ideal";"F";"VS2";59,5;57;2863;5,91;5,86;3,5
823;0,73;"Premium";"D";"SI1";60,8;55;2865;5,87;5,81;3,55
824;0,56;"Very Good";"D";"VVS1";62;56;2866;5,25;5,3;3,27
826;0,71;"Ideal";"E";"VS1";62,2;55;2866;5,74;5,7;3,56
828;0,96;"Premium";"I";"SI1";61,3;58;2866;6,39;6,3;3,89
829;0,71;"Very Good";"H";"VVS1";62,9;57;2867;5,67;5,69;3,57
830;0,7;"Ideal";"D";"VS2";62,4;57;2867;5,68;5,61;3,52
832;0,8;"Premium";"H";"VS2";61,2;53;2867;6,05;5,98;3,68
833;0,95;"Premium";"F";"SI2";58,4;57;2867;6,49;6,41;3,77
838;0,82;"Premium";"F";"SI2";59,7;57;2867;6,14;6,12;3,66
839;0,8;"Ideal";"G";"SI1";61,3;57;2867;5,96;5,91;3,64
842;0,62;"Ideal";"G";"IF";60,5;57;2868;5,52;5,56;3,35
843;0,79;"Premium";"E";"SI2";61;58;2868;5,96;5,9;3,62
845;1,08;"Premium";"D";"I1";61,9;60;2869;6,55;6,48;4,03
846;0,72;"Ideal";"E";"SI1";60,8;55;2869;5,77;5,84;3,53
849;0,72;"Ideal";"H";"VVS2";60,9;57;2869;5,79;5,77;3,52
851;0,83;"Ideal";"E";"SI2";62,2;57;2870;6;6,05;3,75
852;0,64;"Premium";"E";"VVS2";62,1;58;2870;5,56;5,51;3,44
853;0,8;"Ideal";"G";"SI1";62,5;57;2870;5,94;5,9;3,7
854;0,74;"Ideal";"H";"SI1";62,1;56;2870;5,77;5,83;3,6
855;0,72;"Ideal";"F";"SI1";61,5;56;2870;5,72;5,79;3,54
858;1,04;"Premium";"I";"I1";61,6;61;2870;6,47;6,45;3,98
859;0,73;"Very Good";"E";"SI1";61,3;58;2871;5,76;5,83;3,55
860;0,73;"Good";"E";"SI1";63,6;57;2871;5,7;5,72;3,63
861;0,9;"Premium";"J";"SI1";62,8;59;2871;6,13;6,03;3,82
862;0,75;"Ideal";"I";"SI1";61,8;55;2871;5,83;5,85;3,61
863;0,79;"Ideal";"G";"SI1";62,6;55;2871;5,91;5,95;3,71
864;0,7;"Good";"D";"SI1";62,5;56,7;2872;5,59;5,62;3,51
865;0,75;"Very Good";"D";"SI1";60,7;55;2872;5,87;5,92;3,58
868;0,7;"Ideal";"D";"SI1";61,8;56;2872;5,63;5,73;3,51
869;0,7;"Good";"E";"SI1";61,4;64;2872;5,66;5,71;3,49
872;0,7;"Very Good";"D";"SI1";60,2;60;2872;5,75;5,82;3,48
873;0,72;"Very Good";"E";"VS2";58,3;57;2872;5,89;5,94;3,45
874;0,74;"Ideal";"E";"SI1";62,3;58;2872;5,74;5,78;3,59
877;0,77;"Very Good";"E";"SI1";63,2;58;2873;5,8;5,84;3,68
878;0,76;"Ideal";"E";"SI2";62,8;56;2873;5,78;5,82;3,64
879;1;"Ideal";"I";"SI2";61,7;56;2873;6,45;6,41;3,97
883;0,9;"Good";"J";"SI1";64;61;2873;6;5,96;3,83
885;0,9;"Fair";"I";"SI1";65,8;56;2873;6,01;5,96;3,94
886;0,9;"Premium";"J";"SI1";60,9;61;2873;6,26;6,22;3,8
887;0,78;"Premium";"F";"VS2";62,6;58;2874;5,91;5,82;3,67
888;0,71;"Premium";"D";"VS2";61,2;59;2874;5,69;5,74;3,5
889;0,7;"Premium";"F";"VS1";59;59;2874;5,79;5,77;3,41
890;0,7;"Premium";"F";"VS1";60,8;62;2874;5,71;5,67;3,46
891;0,7;"Premium";"G";"VVS2";61,8;58;2874;5,67;5,63;3,49
892;0,7;"Ideal";"F";"VS1";61;55;2874;5,77;5,73;3,51
893;0,7;"Ideal";"F";"VS1";61,6;55;2874;5,75;5,71;3,53
894;0,7;"Ideal";"F";"VS1";62,4;56;2874;5,69;5,65;3,54
895;0,7;"Premium";"G";"VVS2";62,9;59;2874;5,68;5,61;3,55
896;1;"Fair";"H";"SI2";67,7;60;2875;6,11;5,98;4,09
897;0,77;"Ideal";"H";"SI1";62,4;56;2875;5,84;5,9;3,66
898;1;"Fair";"J";"VS1";65,5;55;2875;6,3;6,25;4,11
901;0,73;"Premium";"E";"VS1";62,6;60;2876;5,68;5,75;3,58
902;0,79;"Premium";"E";"VS2";60,6;53;2876;6,04;5,98;3,64
905;0,74;"Ideal";"G";"VS2";62,3;55;2877;5,8;5,83;3,62
906;0,7;"Good";"H";"VVS1";62,7;56;2877;5,6;5,66;3,53
908;0,79;"Very Good";"F";"SI1";62,8;59;2878;5,86;5,89;3,69
909;0,79;"Very Good";"F";"SI1";62,7;60;2878;5,82;5,89;3,67
910;0,79;"Very Good";"D";"SI2";59,7;58;2878;6;6,07;3,6
912;0,79;"Ideal";"F";"SI1";62,8;56;2878;5,88;5,9;3,7
913;0,73;"Very Good";"F";"SI1";61,4;56;2879;5,81;5,86;3,58
915;0,7;"Premium";"F";"VS1";60,4;60;2879;5,73;5,7;3,45
916;0,71;"Premium";"F";"VS1";62,7;58;2879;5,71;5,67;3,57
917;0,84;"Ideal";"G";"SI2";61;56;2879;6,13;6,1;3,73
920;0,72;"Fair";"F";"VS1";56,9;69;2879;5,93;5,77;3,33
923;0,74;"Very Good";"D";"SI1";63,9;57;2880;5,72;5,74;3,66
924;0,7;"Ideal";"H";"VVS1";62;55;2881;5,74;5,71;3,55
925;0,71;"Very Good";"E";"VS2";60;59;2881;5,84;5,83;3,5
927;0,7;"Very Good";"H";"IF";62,8;56;2882;5,62;5,65;3,54
929;0,73;"Premium";"F";"VS2";59,9;58;2882;5,87;5,84;3,51
931;0,73;"Premium";"F";"VS2";58,7;57;2882;5,97;5,92;3,49
933;0,9;"Good";"H";"SI2";62,7;64;2883;6,09;6;3,79
934;0,9;"Fair";"H";"SI2";65;61;2883;6,01;5,96;3,89
935;1,03;"Fair";"I";"SI2";65,3;55;2884;6,32;6,27;4,11
936;0,84;"Very Good";"F";"SI1";63,8;57;2885;5,95;6;3,81
937;1,01;"Premium";"I";"SI1";62,7;60;2885;6,36;6,27;3,96
939;0,8;"Fair";"E";"SI1";56,3;63;2885;6,22;6,14;3,48
940;0,9;"Fair";"D";"SI2";66,9;57;2885;6,02;5,9;3,99
941;0,73;"Ideal";"E";"SI1";61,4;56;2886;5,79;5,81;3,56
942;0,72;"Ideal";"E";"SI1";62,7;55;2886;5,64;5,69;3,55
943;0,71;"Very Good";"D";"SI1";62,4;54;2887;5,71;5,79;3,59
945;0,79;"Ideal";"I";"VS1";61,7;59;2888;5,93;5,96;3,67
946;0,72;"Very Good";"G";"VVS2";62,5;58;2889;5,68;5,72;3,56
947;0,7;"Very Good";"E";"VS2";63,5;54;2889;5,62;5,66;3,58
948;0,7;"Very Good";"F";"VS1";62,2;58;2889;5,64;5,75;3,54
949;0,9;"Good";"H";"SI2";63,5;58;2889;6,09;6,14;3,88
950;0,71;"Very Good";"F";"VS1";62,8;56;2889;5,69;5,72;3,58
952;0,5;"Ideal";"E";"VVS2";62,2;54;2889;5,09;5,11;3,17
953;0,74;"Ideal";"F";"SI1";61,2;56;2889;5,83;5,87;3,58
955;0,77;"Premium";"E";"SI1";59,8;61;2889;5,99;5,95;3,57
956;0,8;"Ideal";"F";"SI1";61,5;54;2890;6,07;6;3,71
958;0,8;"Premium";"F";"SI1";61,5;60;2890;5,97;5,94;3,66
959;0,8;"Good";"F";"SI1";63,8;59;2890;5,87;5,83;3,73
960;0,66;"Ideal";"G";"VVS1";61,5;56;2890;5,61;5,58;3,44
961;0,71;"Very Good";"E";"VS2";61,2;58;2891;5,71;5,79;3,52
962;0,71;"Ideal";"F";"VS2";61,2;56;2891;5,73;5,77;3,52
963;0,71;"Ideal";"E";"VS2";61,6;56;2891;5,74;5,76;3,54
965;0,72;"Ideal";"D";"SI1";61,1;56;2891;5,78;5,81;3,54
966;0,71;"Good";"D";"VS2";62,3;61;2891;5,7;5,73;3,56
967;0,86;"Ideal";"H";"SI2";61,8;55;2892;6,12;6,14;3,79
968;1,19;"Fair";"H";"I1";65,1;59;2892;6,62;6,55;4,29
972;0,75;"Ideal";"F";"VS2";62,5;57;2893;5,78;5,83;3,63
973;0,7;"Very Good";"H";"VVS1";59,2;60;2893;5,87;5,78;3,45
976;0,82;"Very Good";"G";"SI1";63,4;55;2893;6;5,93;3,78
978;0,81;"Very Good";"E";"SI2";62,4;57;2894;5,91;5,99;3,71
982;0,7;"Very Good";"F";"VS1";61,8;59;2895;5,66;5,76;3,53
983;0,7;"Ideal";"G";"VVS2";62,1;53;2895;5,71;5,75;3,56
984;0,74;"Very Good";"G";"VS1";59,8;58;2896;5,85;5,89;3,51
987;0,53;"Ideal";"F";"VVS1";61,6;56;2896;5,18;5,24;3,21
988;0,79;"Ideal";"D";"SI1";61,5;56;2896;5,91;5,96;3,65
991;0,77;"Premium";"E";"SI1";60,9;58;2896;5,94;5,88;3,6
992;1,01;"Very Good";"I";"I1";63,1;57;2896;6,39;6,35;4,02
993;1,01;"Ideal";"I";"I1";61,5;57;2896;6,46;6,45;3,97
994;0,6;"Very Good";"D";"VVS2";60,6;57;2897;5,48;5,51;3,33
996;0,54;"Ideal";"D";"VVS2";61,4;52;2897;5,3;5,34;3,26
997;0,72;"Ideal";"E";"SI1";62,5;55;2897;5,69;5,74;3,57
999;0,74;"Premium";"D";"VS2";61,8;58;2897;5,81;5,77;3,58
1000;1,12;"Premium";"J";"SI2";60,6;59;2898;6,68;6,61;4,03
1001;0,75;"Ideal";"D";"SI1";62,3;55;2898;5,83;5,8;3,62
1002;0,77;"Ideal";"D";"SI1";62,6;57;2898;5,92;5,81;3,67
1003;0,98;"Good";"H";"SI2";57,9;56;2898;6,51;6,47;3,76
1004;0,79;"Ideal";"G";"SI1";61,1;57;2898;5,98;5,93;3,64
1005;0,79;"Ideal";"G";"SI1";62,3;57;2898;5,9;5,85;3,66
1007;0,79;"Ideal";"G";"SI1";62,3;57;2898;5,9;5,85;3,66
1008;0,79;"Ideal";"G";"SI1";62,3;57;2898;5,9;5,85;3,66
1010;0,7;"Good";"G";"VVS1";59,9;61;2899;5,75;5,81;3,46
1012;0,72;"Premium";"D";"VS1";62,7;58;2900;5,68;5,65;3,55
1013;0,8;"Premium";"F";"SI1";62,7;58;2901;5,91;5,93;3,71
1014;0,81;"Ideal";"E";"SI2";63;56;2901;5,95;5,9;3,73
1015;0,81;"Premium";"E";"SI2";62,5;59;2901;5,97;5,9;3,71
1016;0,74;"Ideal";"E";"VS2";61,9;57;2901;5,81;5,78;3,59
1017;0,73;"Premium";"E";"VS2";62;60;2902;5,76;5,73;3,56
1018;0,73;"Ideal";"E";"VS2";61,4;55;2902;5,82;5,8;3,57
1019;0,75;"Ideal";"G";"SI1";61,6;55;2902;5,82;5,86;3,6
1020;0,71;"Fair";"E";"VS2";64,6;59;2902;5,62;5,59;3,62
