in-store,age,items,amount,region
1,64,6,836.45,1
1,54,2,670.21,1
1,58,6,993.54,1
1,58,6,911.07,1
1,72,3,718.77,1
1,62,8,304.35,1
1,64,2,737.71,1
1,67,5,322.68,1
1,24,1,542.70,1
1,67,4,588.07,1
1,44,4,185.85,1
1,41,3,1846.50,1
1,47,5,751.35,1
1,30,3,1953.80,1
1,44,3,1531.80,1
1,38,4,662.98,1
1,33,3,222.15,1
1,23,2,169.44,1
1,28,7,1521.60,1
1,38,5,904.50,1
1,51,2,965.09,1
1,50,6,1908.70,1
1,47,6,518.78,1
1,27,6,698.13,1
1,45,7,658.44,1
1,65,6,891.53,1
1,29,5,1797.00,1
1,47,8,1314.50,1
1,26,8,1277.10,1
1,51,6,397.89,1
1,52,1,284.91,1
1,45,5,86.56,1
1,51,4,249.57,1
1,50,6,279.77,1
1,29,7,1621.40,1
1,20,7,555.34,1
1,41,4,482.49,1
1,33,7,529.25,1
1,43,6,803.25,1
1,62,6,560.31,1
1,26,4,463.16,1
1,33,2,442.05,1
1,33,6,259.17,1
1,70,4,121.97,1
1,54,4,1287.80,1
1,51,2,897.36,1
1,47,3,963.31,1
1,51,6,511.43,1
1,52,4,106.90,1
1,31,5,1618.30,1
1,41,7,156.07,1
1,26,2,1323.50,1
1,33,4,177.51,1
1,68,7,382.03,1
1,51,5,395.09,1
1,30,5,286.75,1
1,20,2,1575.80,1
1,44,1,219.78,1
1,41,3,282.50,1
1,39,1,1991.70,1
1,56,6,122.22,1
1,51,5,1711.70,1
1,39,8,635.67,1
1,27,1,285.61,1
1,21,3,1103.50,1
1,62,2,280.36,1
1,49,4,1705.70,1
1,52,6,299.40,1
1,71,3,71.87,1
1,44,5,689.30,1
1,71,5,164.42,1
1,65,3,784.52,1
1,57,6,982.07,1
1,55,7,978.55,1
1,47,2,658.29,1
1,22,7,563.26,1
1,39,5,102.24,1
1,56,1,800.95,1
1,23,2,797.05,1
1,26,7,129.85,1
1,47,8,971.01,1
1,60,7,176.35,1
1,60,5,243.23,1
1,19,8,1263.60,1
1,54,3,72.11,1
1,62,4,627.86,1
1,37,4,286.62,1
1,49,3,1616.00,1
1,40,4,1524.30,1
1,41,6,1616.50,1
1,30,3,484.12,1
1,39,4,399.51,1
1,52,1,196.61,1
1,41,3,1061.80,1
1,35,7,1683.20,1
1,51,7,722.94,1
1,41,7,599.17,1
1,37,4,967.11,1
1,38,3,1408.20,1
1,28,3,250.65,1
1,35,3,241.06,1
1,51,6,129.61,1
1,33,5,1513.10,1
1,42,2,84.17,1
1,31,7,1602.90,1
1,28,6,677.45,1
1,69,4,890.68,1
1,48,2,505.62,1
1,42,3,406.65,1
1,39,7,241.09,1
1,49,6,439.32,1
1,39,2,541.46,1
1,37,3,503.48,1
1,23,2,1492.90,1
1,62,2,446.15,1
1,53,2,193.40,1
1,20,5,858.21,1
1,73,3,55.60,1
1,40,6,564.89,1
1,35,6,742.64,1
1,51,3,339.26,1
1,30,5,364.35,1
1,23,5,246.12,1
1,39,5,312.31,1
1,34,3,828.51,1
1,35,7,1730.10,1
1,27,4,315.43,1
1,44,3,819.60,1
1,47,5,986.37,1
1,48,3,1419.30,1
1,44,1,921.30,1
1,32,1,833.41,1
1,67,3,910.96,1
1,27,1,651.99,1
1,32,5,463.24,1
1,34,3,906.83,1
1,51,8,153.37,1
1,28,6,982.08,1
1,30,2,1076.50,1
1,42,4,1600.20,1
1,30,3,684.26,1
1,55,7,1221.50,1
1,39,7,1537.40,1
1,59,4,858.37,1
1,62,4,247.58,1
1,37,1,718.96,1
1,37,4,894.92,1
1,62,2,714.28,1
1,21,4,1205.50,1
1,47,2,999.57,1
1,31,5,996.21,1
1,36,5,607.55,1
1,71,4,315.33,1
1,39,2,1549.00,1
1,22,4,248.83,1
1,38,4,339.70,1
1,44,4,583.76,1
1,54,6,993.23,1
1,25,6,322.36,1
1,72,7,89.42,1
1,57,5,499.04,1
1,39,6,766.10,1
1,56,3,243.61,1
1,38,7,1682.20,1
1,37,3,535.44,1
1,71,4,150.48,1
1,46,1,230.89,1
1,32,6,975.51,1
1,39,2,571.47,1
1,39,3,62.10,1
1,29,7,1797.50,1
1,67,1,512.58,1
1,43,3,1123.00,1
1,45,4,88.96,1
1,34,6,607.30,1
1,53,3,1109.30,1
1,66,7,350.22,1
1,48,2,892.26,1
1,20,3,1045.50,1
1,45,7,402.68,1
1,42,4,188.72,1
1,21,6,101.93,1
1,47,4,150.13,1
1,50,8,534.15,1
1,42,3,68.74,1
1,24,4,926.11,1
1,37,2,771.71,1
1,58,3,973.12,1
1,55,4,707.27,1
1,43,6,942.68,1
1,37,1,228.98,1
1,21,3,1381.30,1
1,48,6,781.68,1
1,33,4,172.37,1
1,55,4,443.44,1
1,47,1,186.33,1
1,23,4,1688.30,1
1,59,3,577.42,1
1,55,1,875.77,1
1,27,4,339.81,1
1,40,7,520.46,1
1,49,4,531.20,1
1,24,3,1428.20,1
1,44,6,567.86,1
1,64,7,491.88,1
1,38,5,664.26,1
1,40,7,342.46,1
1,54,2,226.23,1
1,40,6,211.95,1
1,36,6,236.08,1
1,44,5,651.20,1
1,27,1,1081.70,1
1,55,3,477.19,1
1,33,6,1474.80,1
1,23,3,1664.20,1
1,39,1,759.69,1
1,35,5,809.76,1
1,23,7,220.65,1
1,32,5,990.57,1
1,39,3,404.47,1
1,35,1,1481.10,1
1,53,3,1596.40,1
1,50,8,172.86,1
1,70,3,241.60,1
1,39,5,1300.90,1
1,52,5,851.14,1
1,72,4,166.36,1
1,32,5,993.72,1
1,43,1,538.78,1
1,59,5,751.05,1
1,58,5,405.89,1
1,34,3,712.07,1
1,25,5,86.75,1
1,35,7,597.57,1
1,34,6,709.07,1
1,48,4,931.86,1
1,70,4,84.38,1
1,25,3,1180.10,1
1,62,5,346.68,1
1,25,4,327.89,1
1,71,8,597.87,1
1,47,6,1434.40,1
1,41,6,308.66,1
1,22,2,1578.10,1
1,69,8,572.07,1
1,69,5,770.80,1
1,51,7,861.49,1
1,42,7,217.78,1
1,71,6,554.62,1
1,30,1,780.89,1
1,36,5,943.11,1
1,28,3,912.45,1
1,43,2,769.90,1
1,33,5,1166.80,1
1,42,1,249.60,1
1,22,4,1048.60,1
1,55,4,97.14,1
1,52,1,712.10,1
1,69,6,640.81,1
1,24,8,1510.10,1
1,36,4,299.96,1
1,42,2,1083.70,1
1,72,6,88.84,1
1,49,2,1098.20,1
1,41,7,180.45,1
1,53,5,404.77,1
1,34,5,1887.40,1
1,40,2,804.04,1
1,54,3,1227.80,1
1,62,7,224.19,1
1,29,5,192.96,1
1,31,4,166.45,1
1,47,2,352.09,1
1,24,7,1803.50,1
1,59,6,421.70,1
1,54,7,480.08,1
1,22,6,76.25,1
1,29,5,733.19,1
1,65,1,153.51,1
1,25,6,346.62,1
1,39,5,1177.70,1
1,67,7,627.41,1
1,25,7,747.11,1
1,70,7,213.64,1
1,59,4,552.15,1
1,71,5,922.10,1
1,60,2,381.49,1
1,23,6,1334.60,1
1,65,5,857.92,1
1,26,6,1704.40,1
1,27,2,303.39,1
1,31,4,1432.20,1
1,50,1,125.08,1
1,51,6,173.43,1
1,28,1,1422.60,1
1,43,3,346.98,1
1,28,7,282.69,1
1,50,1,466.24,1
1,50,6,754.02,1
1,52,3,1810.50,1
1,73,2,832.33,1
1,35,2,1874.20,1
1,48,6,247.23,1
1,20,5,1766.70,1
1,22,3,1798.70,1
1,62,8,758.92,1
1,27,8,74.78,1
1,32,4,1437.40,1
1,64,4,931.73,1
1,59,2,201.71,1
1,55,6,424.68,1
1,48,4,1675.30,1
1,29,6,407.88,1
1,38,2,227.53,1
1,40,8,902.50,1
1,41,1,140.25,1
1,25,7,1440.20,1
1,29,5,1206.50,1
1,48,5,900.40,1
1,73,7,80.62,1
1,65,1,586.42,1
1,47,1,1132.10,1
1,33,5,356.99,1
1,32,4,747.36,1
1,19,1,336.52,1
1,43,3,556.61,1
1,72,5,306.11,1
1,23,4,74.71,1
1,71,3,332.03,1
1,70,7,956.37,1
1,42,1,886.14,1
1,40,4,513.63,1
1,68,6,745.90,1
1,67,3,681.62,1
1,68,5,399.30,1
1,41,4,215.63,1
1,35,3,362.51,1
1,46,2,1578.40,1
1,55,4,343.28,1
1,56,7,349.80,1
1,27,8,953.55,1
1,52,4,694.80,1
1,67,5,665.58,1
1,36,1,835.45,1
1,33,4,562.65,1
1,19,2,1596.40,1
1,62,7,777.40,1
1,56,7,849.25,1
1,49,4,148.81,1
1,21,3,961.87,1
1,20,6,742.38,1
1,68,7,978.67,1
1,61,3,935.30,1
1,73,4,158.37,1
1,50,8,124.36,1
1,54,6,839.00,1
1,19,5,400.89,1
1,31,6,583.18,1
1,53,1,294.54,1
1,55,4,149.72,1
1,67,2,546.28,1
1,45,3,304.95,1
1,33,2,928.58,1
1,34,7,97.88,1
1,34,7,956.48,1
1,38,5,210.92,1
1,26,2,84.48,1
1,51,6,1568.40,1
1,47,4,1425.20,1
1,26,2,795.80,1
1,62,6,771.25,1
1,25,7,738.60,1
1,51,8,382.72,1
1,33,3,446.10,1
1,56,2,246.12,1
1,55,2,212.40,1
1,27,2,926.87,1
1,52,8,924.23,1
1,25,6,880.47,1
1,68,5,690.26,1
1,47,7,793.62,1
1,37,3,1210.80,1
1,33,2,1407.90,1
1,47,8,607.88,1
1,46,5,714.58,1
1,37,4,113.03,1
1,62,8,183.38,1
1,20,2,460.20,1
1,35,3,755.68,1
1,66,7,102.87,1
1,28,1,1329.50,1
1,40,4,286.38,1
1,29,4,88.06,1
1,69,1,365.85,1
1,36,5,307.22,1
1,39,4,486.36,1
1,52,3,488.95,1
1,49,5,126.58,1
1,47,5,1953.50,1
1,24,7,878.76,1
1,54,7,222.18,1
1,31,7,816.98,1
1,29,2,552.33,1
1,52,6,1067.60,1
1,27,6,1232.70,1
1,36,4,927.41,1
1,53,8,518.61,1
1,57,5,489.37,1
1,39,4,448.51,1
1,55,7,612.83,1
1,38,3,85.03,1
1,24,3,555.07,1
1,23,3,1705.50,1
1,34,8,436.33,1
1,39,1,310.44,1
1,40,5,1154.60,1
1,39,3,1122.40,1
1,30,3,880.59,1
1,52,7,419.54,1
1,64,5,496.06,1
1,61,3,783.62,1
1,74,6,807.91,1
1,46,5,992.27,1
1,32,1,1853.70,1
1,30,5,215.73,1
1,46,6,1812.10,1
1,55,4,803.50,1
1,43,7,891.61,1
1,29,1,552.11,1
1,33,1,499.00,1
1,54,4,619.81,1
1,37,5,258.75,1
1,28,7,78.72,1
1,53,1,969.14,1
1,38,6,198.24,1
1,32,3,337.44,1
1,43,3,488.29,1
1,42,5,1243.40,1
1,30,6,496.76,1
1,29,4,854.58,1
1,29,5,1435.50,1
1,38,5,454.04,1
1,32,6,55.31,1
1,27,6,1140.80,1
1,39,3,1819.60,1
1,50,3,1380.20,1
1,46,8,874.77,1
1,42,6,974.01,1
1,47,5,390.33,1
1,33,2,1325.00,1
1,43,8,95.40,1
1,52,7,1128.40,1
1,53,4,447.00,1
1,66,5,209.89,1
1,65,3,694.92,1
1,28,8,234.61,1
1,34,3,724.00,1
1,55,4,766.88,1
1,25,4,260.33,1
1,29,3,1550.70,1
1,22,7,1929.60,1
1,52,2,1536.90,1
1,29,4,688.39,1
1,66,6,65.96,1
1,29,7,715.68,1
1,29,2,405.27,1
1,40,3,592.75,1
1,71,6,506.19,1
1,23,8,261.02,1
1,54,4,1067.30,1
1,33,2,1718.40,1
1,68,8,348.35,1
1,63,5,328.02,1
1,42,7,324.12,1
1,30,4,338.38,1
1,49,7,295.59,1
1,57,2,844.67,1
1,50,1,1243.40,1
1,25,5,568.10,1
1,41,3,794.11,1
1,34,7,1995.10,1
1,60,3,608.17,1
1,40,4,311.10,1
1,49,2,948.86,1
1,34,5,1398.70,1
1,49,2,159.94,1
1,42,1,1561.40,1
1,48,2,1247.00,1
1,48,2,971.99,1
1,29,2,1014.90,1
1,67,7,348.23,1
1,32,6,456.59,1
1,53,5,647.37,1
1,70,7,668.85,1
1,34,3,249.46,1
1,63,6,402.70,1
1,40,6,831.99,1
1,51,3,1554.50,1
1,32,8,759.81,1
1,63,4,634.51,1
1,47,4,960.18,1
1,40,5,643.90,1
1,54,3,401.58,1
1,31,3,299.26,1
1,25,3,901.04,1
1,73,5,884.58,1
1,42,1,745.09,1
1,42,5,706.10,1
1,38,7,776.75,1
1,54,8,1054.70,1
1,30,6,1836.20,1
1,48,2,75.39,1
1,48,6,1958.70,1
1,25,4,540.79,1
1,33,6,191.05,1
1,54,2,1892.60,1
1,57,6,202.70,1
1,48,4,733.41,1
1,39,8,570.04,1
1,32,6,862.00,1
1,59,7,560.62,1
1,42,8,1532.10,1
1,73,6,61.67,1
1,20,3,1399.80,1
1,40,3,1627.80,1
1,50,4,397.65,1
1,27,1,1891.30,1
1,44,4,632.75,1
1,37,6,482.02,1
1,35,4,742.69,1
1,46,2,526.65,1
1,30,5,1111.30,1
1,20,3,131.21,1
1,68,7,642.10,1
1,26,2,676.01,1
1,30,5,1557.10,1
1,52,7,711.08,1
1,29,4,358.97,1
1,35,5,789.91,1
1,46,6,488.62,1
1,35,3,979.72,1
1,44,1,268.18,1
1,27,7,1282.80,1
1,42,4,355.82,1
1,53,4,134.62,1
1,35,4,1054.40,1
1,30,1,962.93,1
1,64,7,610.77,1
1,54,8,1390.00,1
1,34,5,899.41,1
1,49,1,65.20,1
1,54,6,128.73,1
1,52,5,360.64,1
1,28,2,1242.50,1
1,70,3,126.10,1
1,43,1,498.19,1
1,46,2,491.78,1
1,49,7,1814.80,1
1,24,5,921.54,1
1,23,7,1464.90,1
1,25,7,655.08,1
1,20,3,725.72,1
1,70,8,685.11,1
1,66,1,323.24,1
1,44,5,176.12,1
1,44,3,877.08,1
1,25,5,269.99,1
1,33,5,1329.40,1
1,38,4,186.43,1
1,64,5,730.45,1
1,69,5,394.78,1
1,25,5,307.87,1
1,50,6,1165.50,1
1,68,6,300.04,1
1,37,1,402.96,1
1,25,6,569.63,1
1,35,2,512.70,1
1,54,1,78.07,1
1,29,7,68.61,1
1,49,4,1693.20,1
1,25,5,409.17,1
1,53,6,467.51,1
1,31,2,996.19,1
1,49,2,211.16,1
1,57,2,908.12,1
1,40,1,903.82,1
1,58,7,715.19,1
1,29,2,1681.90,1
1,36,4,650.23,1
1,30,4,1050.10,1
1,40,6,255.44,1
1,47,5,429.28,1
1,47,7,504.02,1
1,71,4,176.95,1
1,30,7,522.59,1
1,65,3,278.48,1
1,30,6,386.53,1
1,43,5,1745.00,1
1,39,6,1687.50,1
1,31,7,1850.60,1
1,36,4,488.38,1
1,38,8,1312.80,1
1,65,1,105.49,1
1,25,6,1639.00,1
1,36,6,106.69,1
1,25,8,833.71,1
1,33,3,812.99,1
1,38,8,1102.10,1
1,44,1,987.48,1
1,31,8,1053.20,1
1,53,6,655.04,1
1,33,5,817.25,1
1,21,2,1589.50,1
1,64,3,175.83,1
1,70,7,972.08,1
1,62,8,891.05,1
1,32,4,842.66,1
1,68,6,763.03,1
1,44,8,1836.00,1
1,38,2,134.58,1
1,30,2,756.51,1
1,72,7,246.13,1
1,29,5,301.77,1
1,27,5,861.95,1
1,40,4,562.97,1
1,46,7,1286.00,1
1,68,2,546.04,1
1,44,2,731.57,1
1,57,4,675.38,1
1,46,2,493.68,1
1,68,1,539.82,1
1,52,8,818.04,1
1,23,7,1965.50,1
1,68,5,877.29,1
1,21,6,594.95,1
1,44,2,127.63,1
1,53,3,790.79,1
1,23,8,201.05,1
1,61,6,232.92,1
1,42,7,918.40,1
1,31,4,1559.00,1
1,46,3,874.90,1
1,36,4,999.69,1
1,54,5,549.14,1
1,21,1,222.33,1
1,62,6,463.18,1
1,39,5,992.40,1
1,49,8,375.36,1
1,52,6,624.53,1
1,37,3,126.00,1
1,48,8,1656.10,1
1,32,2,366.32,1
1,38,4,88.88,1
1,59,2,672.85,1
1,66,3,667.06,1
1,52,8,285.57,1
1,51,6,718.10,1
1,25,4,203.25,1
1,63,4,126.60,1
1,29,8,1948.80,1
1,39,5,583.76,1
1,23,2,1757.50,1
1,46,3,303.93,1
1,31,6,921.89,1
1,53,8,969.06,1
1,25,7,502.22,1
1,27,3,874.93,1
1,64,1,683.14,1
1,37,1,1234.00,1
1,37,7,976.45,1
1,30,7,911.77,1
1,44,6,736.68,1
1,52,8,1871.80,1
1,61,2,414.68,1
1,63,3,834.81,1
1,35,2,312.56,1
1,34,2,783.75,1
1,34,2,753.81,1
1,69,8,619.90,1
1,44,5,1299.50,1
1,40,4,697.24,1
1,46,6,121.78,1
1,51,2,1979.80,1
1,34,6,589.01,1
1,24,6,158.23,1
1,43,8,823.67,1
1,52,4,544.56,1
1,61,7,91.16,1
1,32,7,648.43,1
1,67,3,320.77,1
1,34,4,800.92,1
1,26,2,394.35,1
1,49,2,645.99,1
1,46,8,206.95,1
1,71,6,737.51,1
1,52,3,445.96,1
1,52,3,669.86,1
1,47,1,394.53,1
1,34,5,1743.30,1
1,48,5,847.97,1
1,48,8,350.88,1
1,51,2,765.75,1
1,30,1,225.37,1
1,37,6,1144.70,1
1,68,2,224.71,1
1,50,6,1723.30,1
1,29,8,1283.40,1
1,25,6,1089.30,1
1,28,5,659.02,1
1,29,4,613.77,1
1,40,6,391.07,1
1,34,2,780.98,1
1,24,2,1924.10,1
1,56,8,761.09,1
1,34,5,434.43,1
1,50,7,975.18,1
1,35,4,772.15,1
1,23,3,343.86,1
1,34,6,878.02,1
1,37,7,345.93,1
1,19,2,520.49,1
1,69,4,82.08,1
1,68,5,163.87,1
1,68,1,599.14,1
1,23,2,1015.30,1
1,74,5,717.43,1
1,41,3,381.26,1
1,52,8,194.56,1
1,67,3,411.32,1
1,71,8,635.85,1
1,68,3,106.18,1
1,30,8,1079.30,1
1,54,2,605.74,1
1,35,1,177.76,1
1,57,2,832.03,1
1,26,1,572.34,1
1,55,5,987.99,1
1,47,2,429.51,1
1,46,7,1519.40,1
1,28,5,783.16,1
1,38,3,618.95,1
1,39,7,1073.30,1
1,68,7,989.06,1
1,20,4,1923.70,1
1,36,4,352.37,1
1,38,2,469.80,1
1,41,1,1289.70,1
1,49,8,165.81,1
1,39,2,418.49,1
1,47,2,1028.80,1
1,28,7,828.36,1
1,59,2,790.45,1
1,48,7,588.91,1
1,34,2,387.53,1
1,50,5,1736.60,1
1,51,1,113.83,1
1,27,5,1222.00,1
1,68,6,240.54,1
1,35,1,1961.40,1
1,60,2,935.75,1
1,27,5,604.37,1
1,24,3,903.75,1
1,52,8,1584.70,1
1,35,6,383.59,1
1,43,6,773.77,1
1,73,7,774.52,1
1,31,4,536.56,1
1,45,5,790.41,1
1,44,5,962.79,1
1,50,3,1409.40,1
1,52,6,476.19,1
1,30,4,721.70,1
1,42,5,185.80,1
1,57,7,581.11,1
1,57,7,369.46,1
1,33,3,664.90,1
1,69,6,642.19,1
1,34,3,215.42,1
1,26,7,317.25,1
1,24,3,1922.60,1
1,25,5,876.51,1
1,54,3,566.68,1
1,36,1,995.61,1
1,42,3,544.41,1
1,29,3,365.20,1
1,27,5,1883.70,1
1,55,5,1919.70,1
1,20,2,197.27,1
1,25,8,1912.40,1
1,38,7,918.41,1
1,70,3,717.96,1
1,42,4,530.46,1
1,39,1,165.49,1
1,27,4,993.75,1
1,27,2,752.55,1
1,21,2,1138.80,1
1,24,3,324.72,1
1,70,4,661.52,1
1,67,7,743.37,1
1,26,3,365.65,1
1,68,7,803.75,1
1,31,4,1840.60,1
1,27,7,937.26,1
1,31,3,279.23,1
1,59,3,891.57,1
1,38,4,1380.80,1
1,32,5,975.31,1
1,47,7,1062.50,1
1,28,3,84.06,1
1,52,1,1623.00,1
1,48,1,424.62,1
1,23,5,1217.70,1
1,47,5,334.53,1
1,61,1,885.86,1
1,23,7,1610.20,1
1,49,2,786.18,1
1,58,6,612.22,1
1,51,2,499.56,1
1,37,2,71.33,1
1,36,8,671.59,1
1,44,8,922.17,1
1,57,3,770.68,1
1,38,6,206.84,1
1,71,1,976.95,1
1,56,5,717.36,1
1,53,2,597.57,1
1,64,3,90.47,1
1,46,3,1846.30,1
1,62,2,150.51,1
1,21,3,943.42,1
1,30,7,349.83,1
1,53,1,317.52,1
1,26,1,943.68,1
1,20,5,704.28,1
1,55,2,363.43,1
1,43,4,648.60,1
1,36,4,1331.70,1
1,50,2,724.71,1
1,39,3,599.39,1
1,39,8,595.28,1
1,25,5,980.96,1
1,39,6,198.20,1
1,49,2,445.96,1
1,70,8,439.79,1
1,37,6,421.09,1
1,42,8,444.74,1
1,36,2,472.00,1
1,52,7,183.62,1
1,46,5,1803.80,1
1,49,7,1241.70,1
1,60,4,386.46,1
1,63,4,377.39,1
1,28,4,420.40,1
1,30,3,1120.30,1
1,36,1,820.36,1
1,39,6,1946.70,1
1,41,8,498.85,1
1,30,6,925.60,1
1,44,3,757.26,1
1,27,6,1429.10,1
1,19,6,925.48,1
1,36,7,995.70,1
1,42,2,1763.30,1
1,59,5,510.88,1
1,35,4,825.64,1
1,22,5,1663.90,1
1,44,4,818.64,1
1,32,4,686.38,1
1,49,2,1427.10,1
1,38,3,112.78,1
1,39,5,117.42,1
1,66,1,64.53,1
1,55,7,387.66,1
1,49,5,162.57,1
1,22,2,1347.70,1
1,31,7,73.42,1
1,45,6,98.26,1
1,42,7,1336.90,1
1,39,7,1936.00,1
1,32,6,1603.60,1
1,44,2,633.08,1
1,33,2,1710.80,1
1,51,8,122.66,1
1,21,3,1042.00,1
1,65,4,662.72,1
1,20,6,779.29,1
1,44,2,191.54,1
1,58,4,484.36,1
1,41,2,112.71,1
1,66,7,300.12,1
1,44,1,438.57,1
1,73,1,341.35,1
1,55,5,868.17,1
1,62,3,623.93,1
1,62,2,297.19,1
1,68,3,828.54,1
1,44,3,1663.90,1
1,41,6,390.10,1
1,35,1,1110.80,1
1,34,5,1603.30,1
1,48,7,1545.60,1
1,28,4,353.18,1
1,44,8,919.23,1
1,61,8,84.13,1
1,34,3,100.83,1
1,38,8,356.24,1
1,38,2,651.46,1
1,28,3,1374.80,1
1,45,6,1390.20,1
1,51,6,781.78,1
1,34,5,1997.20,1
1,45,7,179.33,1
1,33,2,1138.30,1
1,31,1,908.00,1
1,56,6,257.12,1
1,57,5,831.04,1
1,53,6,480.37,1
1,31,2,605.42,1
1,56,8,927.12,1
1,45,7,466.47,1
1,50,5,137.38,1
1,54,5,482.59,1
1,47,4,519.58,1
1,43,1,367.75,1
1,53,6,930.20,1
1,22,3,248.97,1
1,31,7,1080.80,1
1,27,6,1492.90,1
1,31,6,807.73,1
1,42,3,684.72,1
1,44,3,1893.20,1
1,51,3,571.55,1
1,54,2,291.82,1
1,41,4,649.25,1
1,54,3,1600.10,1
1,24,5,1747.20,1
1,42,4,488.08,1
1,60,1,457.15,1
1,72,3,720.71,1
1,48,4,438.66,1
1,21,1,1837.20,1
1,39,4,836.01,1
1,26,6,877.04,1
1,33,6,926.39,1
1,60,7,420.49,1
1,37,7,698.65,1
1,54,8,777.80,1
1,34,6,979.74,1
1,48,5,305.03,1
1,53,3,404.73,1
1,28,7,133.54,1
1,32,5,785.98,1
1,28,1,774.99,1
1,43,8,1530.20,1
1,31,6,109.24,1
1,60,4,72.86,1
1,26,7,729.10,1
1,38,5,876.28,1
1,48,8,1591.80,1
1,39,4,288.60,1
1,45,3,1743.30,1
1,49,5,457.92,1
1,53,5,647.34,1
1,70,8,53.99,1
1,60,7,933.65,1
1,34,6,328.18,1
1,60,5,496.13,1
1,36,1,1815.10,1
1,45,1,512.17,1
1,50,3,316.79,1
1,47,8,869.90,1
1,64,7,270.58,1
1,55,4,123.86,1
1,28,3,836.80,1
1,19,7,1120.00,1
1,73,2,313.00,1
1,31,3,824.76,1
1,20,4,1281.50,1
1,49,2,939.25,1
1,44,3,251.89,1
1,39,3,227.94,1
1,26,2,58.52,1
1,57,5,883.92,1
1,26,6,453.82,1
1,24,5,184.79,1
1,31,4,1240.10,1
1,26,7,120.34,1
1,41,4,1069.00,1
1,28,5,507.84,1
1,68,7,501.37,1
1,41,5,244.25,1
1,68,4,238.32,1
1,23,2,329.69,1
1,64,7,723.12,1
1,42,1,986.03,1
1,22,1,1448.90,1
1,48,5,747.65,1
1,52,5,968.51,1
1,61,4,846.22,1
1,26,2,90.29,1
1,55,4,1148.60,1
1,52,3,1777.20,1
1,49,3,1711.90,1
1,55,4,1565.50,1
1,22,7,1608.90,1
1,32,4,75.79,1
1,19,4,1229.10,1
1,28,6,932.28,1
1,27,7,1136.20,1
1,47,3,629.56,1
1,43,6,369.26,1
1,57,2,322.50,1
1,50,4,1673.10,1
1,33,8,1647.00,1
1,65,6,279.09,1
1,48,1,606.62,1
1,27,7,841.07,1
1,40,3,998.52,1
1,42,3,1221.30,1
1,42,3,746.30,1
1,61,3,563.36,1
1,70,7,683.63,1
1,47,5,1040.60,1
1,33,4,153.71,1
1,41,7,1655.10,1
1,44,2,227.54,1
1,70,4,249.26,1
1,52,2,1338.10,1
1,43,4,259.36,1
1,50,8,941.39,1
1,44,6,896.60,1
1,22,2,1482.20,1
1,64,7,902.11,1
1,60,6,576.12,1
1,62,5,978.29,1
1,65,1,746.00,1
1,51,8,695.82,1
1,50,4,414.55,1
1,67,3,102.38,1
1,33,7,203.24,1
1,27,3,546.85,1
1,52,5,409.82,1
1,63,5,111.01,1
1,74,5,913.53,1
1,71,6,313.91,1
1,47,7,548.62,1
1,25,7,150.31,1
1,48,5,197.72,1
1,33,3,359.76,1
1,52,7,462.20,1
1,55,6,902.53,1
1,57,4,72.04,1
1,28,8,809.77,1
1,64,2,885.57,1
1,29,6,497.43,1
1,34,3,591.66,1
1,55,5,163.33,1
1,19,2,881.62,1
1,30,6,975.43,1
1,56,1,820.51,1
1,28,5,496.95,1
1,42,3,612.42,1
1,32,6,1769.60,1
1,57,5,461.38,1
1,70,2,982.76,1
1,35,6,777.07,1
1,29,3,510.80,1
1,32,4,774.72,1
1,67,3,223.87,1
1,69,2,506.71,1
1,31,4,852.43,1
1,71,7,663.16,1
1,39,8,369.81,1
1,42,4,229.22,1
1,50,7,385.68,1
1,32,4,284.17,1
1,62,4,518.02,1
1,35,5,660.92,1
1,31,6,331.69,1
1,47,3,1921.80,1
1,34,2,343.24,1
1,67,4,63.64,1
1,48,6,691.03,1
1,57,7,487.24,1
1,53,5,855.08,1
1,63,7,619.26,1
1,25,8,559.21,1
1,29,4,812.59,1
1,68,3,984.96,1
1,74,6,290.78,1
1,54,2,953.93,1
1,42,3,143.45,1
1,31,5,1883.80,1
1,20,7,1461.50,1
1,52,6,728.62,1
1,49,1,615.76,1
1,46,6,246.82,1
1,32,1,472.20,1
1,32,5,371.04,1
1,36,5,989.12,1
1,33,4,662.94,1
1,49,1,1640.70,1
1,22,6,1043.00,1
1,41,5,662.42,1
1,59,1,139.17,1
1,50,6,1146.60,1
1,43,6,935.19,1
1,37,8,770.78,1
1,34,1,459.00,1
1,44,5,1678.40,1
1,68,5,995.10,1
1,40,5,221.00,1
1,40,2,798.07,1
1,62,4,249.09,1
1,37,3,1778.50,1
1,35,2,59.15,1
1,33,6,279.93,1
1,32,5,1335.20,1
1,36,5,1024.30,1
1,44,2,858.79,1
1,58,5,299.51,1
1,38,3,380.08,1
1,42,2,512.70,1
1,43,1,285.81,1
1,46,8,862.08,1
1,25,7,794.86,1
1,47,2,153.88,1
1,31,7,502.97,1
1,35,2,870.23,1
1,67,1,724.61,1
1,48,7,437.50,1
1,64,3,935.20,1
1,37,1,1681.90,1
1,48,4,389.71,1
1,31,8,917.36,1
1,48,2,609.59,1
1,57,7,455.85,1
1,40,6,452.87,1
1,24,3,469.59,1
1,73,3,688.96,1
1,51,2,179.25,1
1,43,2,615.55,1
1,70,3,335.96,1
1,44,5,1945.10,1
1,32,4,747.30,1
